time,CH1
38:01.601,1549.926989
38:01.602,1549.926989
38:01.602,1549.926188
38:01.602,1549.926989
38:01.608,1549.926188
38:01.612,1549.926989
38:01.618,1549.926989
38:01.623,1549.926989
38:01.627,1549.926188
38:01.647,1549.925387
38:01.648,1549.926989
38:01.648,1549.926188
38:01.648,1549.927791
38:01.653,1549.926989
38:01.657,1549.927791
38:01.662,1549.926188
38:01.667,1549.926188
38:01.678,1549.926188
38:01.691,1549.926188
38:01.691,1549.926188
38:01.691,1549.926188
38:01.693,1549.927791
38:01.698,1549.926188
38:01.703,1549.926989
38:01.708,1549.926188
38:01.713,1549.925387
38:01.723,1549.927791
38:01.737,1549.926989
38:01.737,1549.927791
38:01.738,1549.924585
38:01.738,1549.926989
38:01.743,1549.927791
38:01.748,1549.926188
38:01.753,1549.926989
38:01.758,1549.925387
38:01.769,1549.926989
38:01.781,1549.926188
38:01.782,1549.926989
38:01.782,1549.926989
38:01.782,1549.926188
38:01.788,1549.926989
38:01.793,1549.926188
38:01.798,1549.926989
38:01.803,1549.925387
38:01.807,1549.926989
38:01.828,1549.926989
38:01.828,1549.926989
38:01.828,1549.926989
38:01.828,1549.926188
38:01.832,1549.926989
38:01.837,1549.926188
38:01.842,1549.926989
38:01.848,1549.926989
38:01.857,1549.926188
38:01.871,1549.926188
38:01.871,1549.926188
38:01.872,1549.926989
38:01.872,1549.925387
38:01.878,1549.926188
38:01.883,1549.926188
38:01.888,1549.926989
38:01.892,1549.928592
38:01.915,1549.926188
38:01.917,1549.926989
38:01.917,1549.925387
38:01.917,1549.924585
38:01.918,1549.926188
38:01.923,1549.926989
38:01.928,1549.926989
38:01.933,1549.925387
38:01.938,1549.926989
38:01.942,1549.926188
38:01.962,1549.926188
38:01.963,1549.926989
38:01.963,1549.926188
38:01.963,1549.926188
38:01.968,1549.926989
38:01.973,1549.927791
38:01.978,1549.926188
38:01.982,1549.926989
38:01.993,1549.926989
38:02.006,1549.926989
38:02.006,1549.926188
38:02.007,1549.926188
38:02.007,1549.926989
38:02.013,1549.925387
38:02.017,1549.928592
38:02.022,1549.927791
38:02.027,1549.926188
38:02.032,1549.925387
38:02.054,1549.924585
38:02.055,1549.927791
38:02.055,1549.926188
38:02.055,1549.926188
38:02.057,1549.926188
38:02.063,1549.926989
38:02.068,1549.926989
38:02.072,1549.926188
38:02.078,1549.926188
38:02.083,1549.926188
38:02.102,1549.927791
38:02.102,1549.927791
38:02.104,1549.926188
38:02.104,1549.926188
38:02.108,1549.924585
38:02.113,1549.926188
38:02.118,1549.926989
38:02.123,1549.926989
38:02.132,1549.926989
38:02.147,1549.926989
38:02.147,1549.926989
38:02.148,1549.926188
38:02.148,1549.926989
38:02.152,1549.926188
38:02.157,1549.926989
38:02.163,1549.926989
38:02.168,1549.926989
38:02.173,1549.926188
38:02.194,1549.926188
38:02.194,1549.926989
38:02.195,1549.925387
38:02.195,1549.925387
38:02.198,1549.926989
38:02.202,1549.927791
38:02.207,1549.926989
38:02.213,1549.926188
38:02.217,1549.926989
38:02.238,1549.927791
38:02.238,1549.926188
38:02.240,1549.926188
38:02.240,1549.925387
38:02.242,1549.926989
38:02.248,1549.927791
38:02.253,1549.927791
38:02.258,1549.925387
38:02.262,1549.926188
38:02.283,1549.926989
38:02.283,1549.926188
38:02.284,1549.926989
38:02.284,1549.926989
38:02.288,1549.928592
38:02.293,1549.926188
38:02.298,1549.926188
38:02.303,1549.926188
38:02.312,1549.924585
38:02.326,1549.926188
38:02.327,1549.926989
38:02.327,1549.927791
38:02.327,1549.927791
38:02.333,1549.926188
38:02.338,1549.926989
38:02.343,1549.925387
38:02.347,1549.926989
38:02.358,1549.926989
38:02.372,1549.926188
38:02.372,1549.926188
38:02.372,1549.925387
38:02.373,1549.926989
38:02.378,1549.925387
38:02.383,1549.926188
38:02.388,1549.926989
38:02.393,1549.927791
38:02.397,1549.927791
38:02.418,1549.926188
38:02.419,1549.926989
38:02.419,1549.926188
38:02.419,1549.926989
38:02.422,1549.926188
38:02.428,1549.926989
38:02.433,1549.926188
38:02.437,1549.926188
38:02.448,1549.927791
38:02.461,1549.927791
38:02.462,1549.926989
38:02.462,1549.926989
38:02.462,1549.926188
38:02.467,1549.926188
38:02.473,1549.925387
38:02.478,1549.925387
38:02.482,1549.926989
38:02.488,1549.926989
38:02.507,1549.926989
38:02.508,1549.926989
38:02.508,1549.926188
38:02.508,1549.926989
38:02.513,1549.926989
38:02.517,1549.926188
38:02.523,1549.926989
38:02.528,1549.926989
38:02.538,1549.926989
38:02.551,1549.925387
38:02.551,1549.925387
38:02.552,1549.924585
38:02.552,1549.926188
38:02.557,1549.926188
38:02.562,1549.926989
38:02.567,1549.926989
38:02.572,1549.926188
38:02.584,1549.926989
38:02.598,1549.926188
38:02.598,1549.926188
38:02.598,1549.926989
38:02.598,1549.926989
38:02.603,1549.926989
38:02.608,1549.926188
38:02.612,1549.925387
38:02.618,1549.926188
38:02.622,1549.926188
38:02.643,1549.926188
38:02.643,1549.926989
38:02.643,1549.927791
38:02.643,1549.926188
38:02.648,1549.926188
38:02.652,1549.925387
38:02.658,1549.926989
38:02.663,1549.925387
38:02.672,1549.926188
38:02.686,1549.926989
38:02.686,1549.926188
38:02.687,1549.925387
38:02.687,1549.927791
38:02.693,1549.927791
38:02.698,1549.926188
38:02.703,1549.926188
38:02.708,1549.925387
38:02.718,1549.926188
38:02.731,1549.925387
38:02.731,1549.926188
38:02.733,1549.926989
38:02.733,1549.926989
38:02.737,1549.927791
38:02.743,1549.926188
38:02.748,1549.926188
38:02.752,1549.925387
38:02.776,1549.926188
38:02.777,1549.928592
38:02.777,1549.926989
38:02.777,1549.926989
38:02.778,1549.925387
38:02.783,1549.926188
38:02.787,1549.926188
38:02.793,1549.927791
38:02.798,1549.927791
38:02.823,1549.926989
38:02.823,1549.927791
38:02.823,1549.926989
38:02.824,1549.927791
38:02.824,1549.925387
38:02.828,1549.925387
38:02.833,1549.926188
38:02.838,1549.926188
38:02.843,1549.927791
38:02.847,1549.926188
38:02.867,1549.926989
38:02.868,1549.926188
38:02.868,1549.926989
38:02.868,1549.926989
38:02.872,1549.926989
38:02.878,1549.926188
38:02.883,1549.926989
38:02.888,1549.926188
38:02.898,1549.926188
38:02.912,1549.926989
38:02.912,1549.926188
38:02.912,1549.925387
38:02.913,1549.926188
38:02.918,1549.926188
38:02.923,1549.926989
38:02.927,1549.926989
38:02.933,1549.926989
38:02.937,1549.926989
38:02.960,1549.925387
38:02.960,1549.925387
38:02.960,1549.926188
38:02.960,1549.926188
38:02.963,1549.926188
38:02.968,1549.927791
38:02.973,1549.926989
38:02.978,1549.926989
38:02.983,1549.926989
38:02.987,1549.927791
38:03.008,1549.925387
38:03.008,1549.926188
38:03.008,1549.926989
38:03.009,1549.926989
38:03.013,1549.926188
38:03.017,1549.925387
38:03.022,1549.925387
38:03.028,1549.926989
38:03.038,1549.926989
38:03.051,1549.926989
38:03.051,1549.927791
38:03.052,1549.926989
38:03.053,1549.926188
38:03.058,1549.926188
38:03.063,1549.924585
38:03.068,1549.925387
38:03.073,1549.927791
38:03.083,1549.927791
38:03.097,1549.926989
38:03.098,1549.925387
38:03.098,1549.925387
38:03.098,1549.926989
38:03.102,1549.926188
38:03.108,1549.926989
38:03.112,1549.926188
38:03.117,1549.926989
38:03.122,1549.925387
38:03.143,1549.926188
38:03.143,1549.925387
38:03.144,1549.926188
38:03.144,1549.926989
38:03.148,1549.927791
38:03.152,1549.927791
38:03.158,1549.926188
38:03.162,1549.926989
38:03.172,1549.926188
38:03.186,1549.926188
38:03.187,1549.926188
38:03.187,1549.925387
38:03.187,1549.926188
38:03.192,1549.926188
38:03.198,1549.926989
38:03.203,1549.926989
38:03.208,1549.926989
38:03.218,1549.926989
38:03.231,1549.926989
38:03.232,1549.925387
38:03.232,1549.926989
38:03.232,1549.926188
38:03.237,1549.926989
38:03.243,1549.926989
38:03.248,1549.926188
38:03.252,1549.926188
38:03.276,1549.926188
38:03.276,1549.925387
38:03.276,1549.926989
38:03.277,1549.926188
38:03.278,1549.926188
38:03.283,1549.926989
38:03.287,1549.926188
38:03.292,1549.926188
38:03.298,1549.926989
38:03.322,1549.926989
38:03.323,1549.925387
38:03.323,1549.926188
38:03.323,1549.926188
38:03.323,1549.926989
38:03.328,1549.925387
38:03.333,1549.926989
38:03.338,1549.926188
38:03.343,1549.926188
38:03.347,1549.926989
38:03.367,1549.926188
38:03.368,1549.928592
38:03.368,1549.926188
38:03.368,1549.927791
38:03.373,1549.926188
38:03.378,1549.925387
38:03.383,1549.926188
38:03.388,1549.926188
38:03.398,1549.926989
38:03.411,1549.926989
38:03.411,1549.927791
38:03.412,1549.926989
38:03.412,1549.925387
38:03.418,1549.925387
38:03.423,1549.926188
38:03.428,1549.926989
38:03.433,1549.925387
38:03.444,1549.926989
38:03.458,1549.927791
38:03.458,1549.926989
38:03.458,1549.926188
38:03.458,1549.925387
38:03.462,1549.925387
38:03.468,1549.926188
38:03.473,1549.926989
38:03.478,1549.926989
38:03.489,1549.926188
38:03.501,1549.925387
38:03.501,1549.925387
38:03.503,1549.926989
38:03.503,1549.926989
38:03.508,1549.926188
38:03.513,1549.927791
38:03.517,1549.926188
38:03.522,1549.926188
38:03.534,1549.926989
38:03.546,1549.926989
38:03.547,1549.926989
38:03.547,1549.926188
38:03.547,1549.926989
38:03.552,1549.925387
38:03.557,1549.926989
38:03.563,1549.927791
38:03.567,1549.926188
38:03.578,1549.925387
38:03.591,1549.925387
38:03.592,1549.926989
38:03.592,1549.926989
38:03.593,1549.924585
38:03.597,1549.927791
38:03.602,1549.926989
38:03.608,1549.926188
38:03.612,1549.926188
38:03.636,1549.926989
38:03.636,1549.926188
38:03.636,1549.926989
38:03.637,1549.926188
38:03.637,1549.927791
38:03.642,1549.926989
38:03.647,1549.926989
38:03.652,1549.926989
38:03.658,1549.925387
38:03.681,1549.925387
38:03.681,1549.926188
38:03.681,1549.926188
38:03.682,1549.926989
38:03.682,1549.926989
38:03.688,1549.926188
38:03.692,1549.926188
38:03.697,1549.926188
38:03.703,1549.926188
38:03.707,1549.926989
38:03.728,1549.926989
38:03.728,1549.926188
38:03.728,1549.926989
38:03.729,1549.926989
38:03.733,1549.926989
38:03.737,1549.926188
38:03.742,1549.925387
38:03.748,1549.926989
38:03.758,1549.926188
38:03.770,1549.926188
38:03.771,1549.926188
38:03.771,1549.926188
38:03.772,1549.926989
38:03.778,1549.927791
38:03.782,1549.926188
38:03.787,1549.925387
38:03.793,1549.925387
38:03.804,1549.926188
38:03.818,1549.926989
38:03.818,1549.928592
38:03.818,1549.926188
38:03.818,1549.925387
38:03.823,1549.924585
38:03.827,1549.927791
38:03.832,1549.926989
38:03.838,1549.926188
38:03.848,1549.926989
38:03.861,1549.926989
38:03.861,1549.926188
38:03.861,1549.925387
38:03.862,1549.925387
38:03.868,1549.926188
38:03.872,1549.926989
38:03.877,1549.927791
38:03.883,1549.926989
38:03.893,1549.926188
38:03.907,1549.925387
38:03.907,1549.926989
38:03.907,1549.926188
38:03.908,1549.926989
38:03.912,1549.926989
38:03.917,1549.926989
38:03.923,1549.926188
38:03.927,1549.925387
38:03.938,1549.926188
38:03.952,1549.926989
38:03.952,1549.926989
38:03.953,1549.926989
38:03.953,1549.926188
38:03.957,1549.926188
38:03.962,1549.926188
38:03.967,1549.926989
38:03.972,1549.925387
38:03.996,1549.926188
38:03.996,1549.926188
38:03.996,1549.925387
38:03.996,1549.926188
38:03.998,1549.926188
38:04.002,1549.927791
38:04.007,1549.926188
38:04.013,1549.926989
38:04.017,1549.926188
38:04.022,1549.925387
38:04.042,1549.925387
38:04.042,1549.926188
38:04.043,1549.926989
38:04.043,1549.926188
38:04.047,1549.926188
38:04.053,1549.926989
38:04.057,1549.926989
38:04.062,1549.926989
38:04.073,1549.926188
38:04.086,1549.926989
38:04.086,1549.926989
38:04.086,1549.926188
38:04.087,1549.925387
38:04.092,1549.925387
38:04.098,1549.925387
38:04.102,1549.925387
38:04.107,1549.927791
38:04.120,1549.927791
38:04.134,1549.926188
38:04.134,1549.926989
38:04.134,1549.924585
38:04.134,1549.927791
38:04.137,1549.926989
38:04.143,1549.926188
38:04.147,1549.926188
38:04.152,1549.926188
38:04.158,1549.927791
38:04.180,1549.926989
38:04.180,1549.926188
38:04.180,1549.926188
38:04.181,1549.926989
38:04.182,1549.926989
38:04.187,1549.926188
38:04.193,1549.926188
38:04.197,1549.926989
38:04.202,1549.926989
38:04.214,1549.926188
38:04.227,1549.926989
38:04.227,1549.926188
38:04.227,1549.926188
38:04.228,1549.926989
38:04.232,1549.926989
38:04.238,1549.926989
38:04.243,1549.926989
38:04.247,1549.926989
38:04.252,1549.925387
38:04.273,1549.926188
38:04.273,1549.926989
38:04.273,1549.925387
38:04.273,1549.925387
38:04.277,1549.926188
38:04.283,1549.929393
38:04.288,1549.927791
38:04.292,1549.926188
38:04.304,1549.925387
38:04.316,1549.924585
38:04.317,1549.926188
38:04.317,1549.926188
38:04.317,1549.927791
38:04.322,1549.926188
38:04.327,1549.926188
38:04.333,1549.926989
38:04.337,1549.925387
38:04.348,1549.926188
38:04.361,1549.926188
38:04.362,1549.927791
38:04.362,1549.927791
38:04.362,1549.926989
38:04.367,1549.925387
38:04.373,1549.924585
38:04.378,1549.926188
38:04.382,1549.926188
38:04.393,1549.927791
38:04.406,1549.926188
38:04.406,1549.926188
38:04.406,1549.927791
38:04.407,1549.926188
38:04.413,1549.926188
38:04.417,1549.926188
38:04.422,1549.926989
38:04.428,1549.926989
38:04.452,1549.925387
38:04.452,1549.925387
38:04.452,1549.926989
38:04.452,1549.926188
38:04.453,1549.926989
38:04.458,1549.926188
38:04.462,1549.925387
38:04.467,1549.926188
38:04.472,1549.927791
38:04.477,1549.927791
38:04.497,1549.926989
38:04.497,1549.926188
38:04.498,1549.926989
38:04.498,1549.925387
38:04.502,1549.925387
38:04.507,1549.925387
38:04.512,1549.926989
38:04.518,1549.927791
38:04.527,1549.926188
38:04.541,1549.926188
38:04.541,1549.924585
38:04.542,1549.926188
38:04.543,1549.926188
38:04.548,1549.927791
38:04.552,1549.925387
38:04.558,1549.926989
38:04.562,1549.926989
38:04.573,1549.926989
38:04.587,1549.926989
38:04.587,1549.926188
38:04.587,1549.926188
38:04.588,1549.927791
38:04.593,1549.926989
38:04.597,1549.926188
38:04.602,1549.925387
38:04.608,1549.925387
38:04.619,1549.926989
38:04.632,1549.926989
38:04.632,1549.926188
38:04.632,1549.925387
38:04.633,1549.926989
38:04.638,1549.926188
38:04.643,1549.926188
38:04.647,1549.926188
38:04.652,1549.925387
38:04.663,1549.926188
38:04.676,1549.926989
38:04.677,1549.927791
38:04.677,1549.925387
38:04.677,1549.926188
38:04.682,1549.926188
38:04.688,1549.926989
38:04.692,1549.926188
38:04.697,1549.926188
38:04.708,1549.926989
38:04.724,1549.926989
38:04.724,1549.926989
38:04.724,1549.927791
38:04.725,1549.926188
38:04.727,1549.926989
38:04.733,1549.925387
38:04.738,1549.925387
38:04.742,1549.925387
38:04.747,1549.926188
38:04.753,1549.927791
38:04.773,1549.928592
38:04.773,1549.927791
38:04.774,1549.926188
38:04.774,1549.926188
38:04.777,1549.926989
38:04.783,1549.925387
38:04.787,1549.926989
38:04.792,1549.926989
38:04.804,1549.926989
38:04.816,1549.926188
38:04.817,1549.925387
38:04.817,1549.925387
38:04.817,1549.927791
38:04.823,1549.927791
38:04.828,1549.926989
38:04.832,1549.926188
38:04.837,1549.927791
38:04.848,1549.926188
38:04.861,1549.925387
38:04.861,1549.925387
38:04.861,1549.925387
38:04.862,1549.926989
38:04.868,1549.926989
38:04.872,1549.926989
38:04.877,1549.926188
38:04.883,1549.926188
38:04.904,1549.925387
38:04.905,1549.926188
38:04.905,1549.926188
38:04.905,1549.926188
38:04.907,1549.926989
38:04.913,1549.926188
38:04.917,1549.926989
38:04.922,1549.926188
38:04.928,1549.925387
38:04.932,1549.926188
38:04.953,1549.926188
38:04.953,1549.928592
38:04.953,1549.926989
38:04.953,1549.925387
38:04.958,1549.925387
38:04.962,1549.926989
38:04.967,1549.927791
38:04.973,1549.925387
38:04.982,1549.926989
38:04.996,1549.927791
38:04.996,1549.926989
38:04.996,1549.926989
38:04.997,1549.928592
38:05.003,1549.927791
38:05.007,1549.926188
38:05.012,1549.925387
38:05.018,1549.926188
38:05.028,1549.926989
38:05.042,1549.926188
38:05.042,1549.927791
38:05.042,1549.926188
38:05.043,1549.926188
38:05.047,1549.926188
38:05.052,1549.925387
38:05.058,1549.926188
38:05.062,1549.926188
38:05.073,1549.926989
38:05.087,1549.926188
38:05.087,1549.925387
38:05.087,1549.926188
38:05.087,1549.926188
38:05.092,1549.926989
38:05.098,1549.926989
38:05.102,1549.926989
38:05.107,1549.926989
38:05.112,1549.926989
38:05.133,1549.926989
38:05.133,1549.926989
38:05.133,1549.926188
38:05.134,1549.925387
38:05.138,1549.926188
38:05.143,1549.927791
38:05.148,1549.925387
38:05.153,1549.927791
38:05.163,1549.927791
38:05.176,1549.926188
38:05.177,1549.926188
38:05.177,1549.926989
38:05.178,1549.925387
38:05.182,1549.925387
38:05.187,1549.927791
38:05.193,1549.927791
38:05.198,1549.926188
38:05.220,1549.925387
38:05.221,1549.926188
38:05.221,1549.926188
38:05.221,1549.926188
38:05.222,1549.926989
38:05.228,1549.926989
38:05.232,1549.926989
38:05.237,1549.926188
38:05.242,1549.926188
38:05.247,1549.926188
38:05.268,1549.926188
38:05.268,1549.926989
38:05.268,1549.926188
38:05.268,1549.926188
38:05.273,1549.926188
38:05.278,1549.926989
38:05.283,1549.927791
38:05.288,1549.925387
38:05.298,1549.926989
38:05.311,1549.926989
38:05.313,1549.926188
38:05.313,1549.925387
38:05.313,1549.926989
38:05.317,1549.926989
38:05.323,1549.926188
38:05.328,1549.927791
38:05.333,1549.926188
38:05.343,1549.926188
38:05.356,1549.926188
38:05.357,1549.926989
38:05.357,1549.927791
38:05.357,1549.925387
38:05.362,1549.925387
38:05.368,1549.925387
38:05.373,1549.926188
38:05.378,1549.926989
38:05.388,1549.926989
38:05.402,1549.926188
38:05.402,1549.926989
38:05.402,1549.926188
38:05.402,1549.926188
38:05.407,1549.926188
38:05.412,1549.926188
38:05.417,1549.926188
38:05.422,1549.926989
38:05.433,1549.926188
38:05.446,1549.926989
38:05.447,1549.926989
38:05.447,1549.926188
38:05.447,1549.926188
38:05.453,1549.925387
38:05.458,1549.926989
38:05.462,1549.926989
38:05.467,1549.926989
38:05.478,1549.928592
38:05.491,1549.925387
38:05.491,1549.926188
38:05.491,1549.926188
38:05.492,1549.926989
38:05.497,1549.927791
38:05.503,1549.926989
38:05.508,1549.926989
38:05.512,1549.926188
38:05.523,1549.926188
38:05.536,1549.926989
38:05.536,1549.925387
38:05.537,1549.926989
38:05.537,1549.926989
38:05.542,1549.927791
38:05.548,1549.926188
38:05.553,1549.925387
38:05.557,1549.927791
38:05.580,1549.926989
38:05.581,1549.926188
38:05.581,1549.925387
38:05.581,1549.926989
38:05.582,1549.926989
38:05.587,1549.926188
38:05.593,1549.926989
38:05.598,1549.926188
38:05.603,1549.926188
38:05.626,1549.926188
38:05.626,1549.926188
38:05.626,1549.926188
38:05.627,1549.926989
38:05.627,1549.928592
38:05.633,1549.927791
38:05.637,1549.926989
38:05.642,1549.926188
38:05.648,1549.926188
38:05.658,1549.926188
38:05.671,1549.927791
38:05.671,1549.926989
38:05.671,1549.927791
38:05.673,1549.926188
38:05.678,1549.926188
38:05.683,1549.925387
38:05.688,1549.925387
38:05.692,1549.925387
38:05.697,1549.926989
38:05.717,1549.927791
38:05.718,1549.926188
38:05.718,1549.926989
38:05.718,1549.926989
38:05.722,1549.926989
38:05.727,1549.926188
38:05.733,1549.926188
38:05.738,1549.925387
38:05.748,1549.927791
38:05.761,1549.926989
38:05.762,1549.926188
38:05.762,1549.925387
38:05.762,1549.924585
38:05.767,1549.926188
38:05.773,1549.927791
38:05.777,1549.926989
38:05.782,1549.926989
38:05.787,1549.927791
38:05.809,1549.926989
38:05.810,1549.926188
38:05.811,1549.925387
38:05.811,1549.926188
38:05.812,1549.926989
38:05.817,1549.926989
38:05.823,1549.926188
38:05.828,1549.926188
38:05.832,1549.926989
38:05.853,1549.927791
38:05.853,1549.926188
38:05.853,1549.925387
38:05.854,1549.926188
38:05.858,1549.926989
38:05.862,1549.926989
38:05.867,1549.926989
38:05.872,1549.926989
38:05.883,1549.926188
38:05.896,1549.925387
38:05.896,1549.925387
38:05.896,1549.926188
38:05.897,1549.926989
38:05.902,1549.927791
38:05.908,1549.926989
38:05.913,1549.926989
38:05.917,1549.924585
38:05.939,1549.926188
38:05.939,1549.926188
38:05.939,1549.926989
38:05.939,1549.926188
38:05.943,1549.925387
38:05.948,1549.926989
38:05.953,1549.926188
38:05.958,1549.926989
38:05.962,1549.926188
38:05.985,1549.926188
38:05.986,1549.926188
38:05.986,1549.925387
38:05.986,1549.927791
38:05.988,1549.925387
38:05.992,1549.926989
38:05.998,1549.926989
38:06.003,1549.926188
38:06.008,1549.926188
38:06.012,1549.926188
38:06.032,1549.926188
38:06.033,1549.926188
38:06.033,1549.926188
38:06.033,1549.926989
38:06.038,1549.925387
38:06.042,1549.925387
38:06.047,1549.926188
38:06.052,1549.926989
38:06.063,1549.925387
38:06.076,1549.927791
38:06.076,1549.926989
38:06.076,1549.926188
38:06.077,1549.926989
38:06.082,1549.926188
38:06.088,1549.925387
38:06.093,1549.925387
38:06.098,1549.926188
38:06.102,1549.928592
38:06.122,1549.926989
38:06.123,1549.926188
38:06.123,1549.926188
38:06.123,1549.926188
38:06.127,1549.926188
38:06.132,1549.926188
38:06.137,1549.927791
38:06.143,1549.927791
38:06.153,1549.926188
38:06.167,1549.926188
38:06.167,1549.924585
38:06.167,1549.925387
38:06.168,1549.925387
38:06.173,1549.926188
38:06.178,1549.927791
38:06.183,1549.926989
38:06.188,1549.928592
38:06.192,1549.926989
38:06.212,1549.926188
38:06.213,1549.925387
38:06.213,1549.926188
38:06.213,1549.926989
38:06.218,1549.926989
38:06.223,1549.926989
38:06.228,1549.926989
38:06.233,1549.925387
38:06.242,1549.926188
38:06.256,1549.926989
38:06.256,1549.926188
38:06.256,1549.925387
38:06.257,1549.926188
38:06.262,1549.927791
38:06.267,1549.926989
38:06.272,1549.926188
38:06.277,1549.926188
38:06.288,1549.926188
38:06.301,1549.926989
38:06.301,1549.925387
38:06.303,1549.926989
38:06.304,1549.926989
38:06.308,1549.927791
38:06.312,1549.926989
38:06.317,1549.925387
38:06.323,1549.925387
38:06.328,1549.925387
38:06.349,1549.926188
38:06.349,1549.926188
38:06.349,1549.926188
38:06.349,1549.927791
38:06.353,1549.927791
38:06.358,1549.925387
38:06.363,1549.926188
38:06.368,1549.926989
38:06.372,1549.926989
38:06.393,1549.926989
38:06.393,1549.926989
38:06.393,1549.926188
38:06.394,1549.926188
38:06.397,1549.926188
38:06.403,1549.927791
38:06.408,1549.925387
38:06.413,1549.926989
38:06.423,1549.926989
38:06.437,1549.927791
38:06.437,1549.927791
38:06.437,1549.927791
38:06.438,1549.926188
38:06.443,1549.924585
38:06.447,1549.925387
38:06.453,1549.926188
38:06.458,1549.926989
38:06.462,1549.925387
38:06.482,1549.926989
38:06.482,1549.928592
38:06.483,1549.926188
38:06.483,1549.925387
38:06.488,1549.925387
38:06.493,1549.926989
38:06.498,1549.926989
38:06.503,1549.927791
38:06.512,1549.926989
38:06.527,1549.925387
38:06.527,1549.925387
38:06.527,1549.926188
38:06.527,1549.927791
38:06.533,1549.926188
38:06.538,1549.926989
38:06.543,1549.927791
38:06.548,1549.926989
38:06.558,1549.926188
38:06.571,1549.925387
38:06.572,1549.925387
38:06.572,1549.926188
38:06.573,1549.926188
38:06.578,1549.927791
38:06.583,1549.926188
38:06.587,1549.926989
38:06.593,1549.926188
38:06.603,1549.926989
38:06.616,1549.926188
38:06.617,1549.927791
38:06.618,1549.926188
38:06.618,1549.926188
38:06.622,1549.926989
38:06.628,1549.926188
38:06.632,1549.926989
38:06.638,1549.926188
38:06.648,1549.927791
38:06.661,1549.926989
38:06.661,1549.926989
38:06.662,1549.926989
38:06.662,1549.927791
38:06.668,1549.926989
38:06.672,1549.926188
38:06.677,1549.926188
38:06.682,1549.926188
38:06.687,1549.926188
38:06.707,1549.926188
38:06.707,1549.927791
38:06.707,1549.927791
38:06.708,1549.926188
38:06.712,1549.926989
38:06.718,1549.926989
38:06.723,1549.926188
38:06.728,1549.926188
38:06.737,1549.926188
38:06.751,1549.926989
38:06.752,1549.926989
38:06.752,1549.926989
38:06.752,1549.926188
38:06.757,1549.925387
38:06.762,1549.926188
38:06.767,1549.927791
38:06.772,1549.926989
38:06.795,1549.927791
38:06.796,1549.926989
38:06.796,1549.926989
38:06.796,1549.926188
38:06.798,1549.925387
38:06.802,1549.926989
38:06.808,1549.927791
38:06.813,1549.926989
38:06.818,1549.926188
38:06.822,1549.926989
38:06.842,1549.926188
38:06.842,1549.926188
38:06.843,1549.927791
38:06.843,1549.926989
38:06.847,1549.926989
38:06.852,1549.926188
38:06.857,1549.926989
38:06.862,1549.925387
38:06.873,1549.925387
38:06.887,1549.926989
38:06.887,1549.926989
38:06.888,1549.926989
38:06.888,1549.926188
38:06.892,1549.926188
38:06.898,1549.926188
38:06.902,1549.926989
38:06.908,1549.928592
38:06.912,1549.926989
38:06.932,1549.926188
38:06.932,1549.925387
38:06.932,1549.926989
38:06.933,1549.926188
38:06.938,1549.927791
38:06.942,1549.927791
38:06.948,1549.925387
38:06.953,1549.926188
38:06.957,1549.925387
38:06.982,1549.926989
38:06.982,1549.926188
38:06.983,1549.926989
38:06.983,1549.926989
38:06.983,1549.926989
38:06.987,1549.926188
38:06.993,1549.926188
38:06.998,1549.925387
38:07.003,1549.926989
38:07.007,1549.926989
38:07.027,1549.927791
38:07.028,1549.926989
38:07.028,1549.925387
38:07.028,1549.925387
38:07.033,1549.926188
38:07.037,1549.926989
38:07.041,1549.926188
38:07.048,1549.927791
38:07.058,1549.926989
38:07.071,1549.926188
38:07.071,1549.926989
38:07.072,1549.925387
38:07.072,1549.926188
38:07.078,1549.926989
38:07.082,1549.927791
38:07.088,1549.925387
38:07.093,1549.926188
38:07.103,1549.926188
38:07.117,1549.927791
38:07.118,1549.926989
38:07.118,1549.926188
38:07.118,1549.926989
38:07.123,1549.926989
38:07.128,1549.925387
38:07.133,1549.926989
38:07.138,1549.927791
38:07.142,1549.926989
38:07.163,1549.926188
38:07.163,1549.926188
38:07.163,1549.926188
38:07.164,1549.926188
38:07.167,1549.926188
38:07.172,1549.926989
38:07.178,1549.927791
38:07.183,1549.926989
38:07.191,1549.926188
38:07.208,1549.926188
38:07.208,1549.924585
38:07.209,1549.926989
38:07.209,1549.926989
38:07.213,1549.926989
38:07.217,1549.926989
38:07.223,1549.926989
38:07.228,1549.926989
38:07.232,1549.926188
38:07.253,1549.926188
38:07.253,1549.926188
38:07.254,1549.925387
38:07.254,1549.928592
38:07.257,1549.928592
38:07.262,1549.926989
38:07.268,1549.926188
38:07.273,1549.925387
38:07.283,1549.926989
38:07.297,1549.926989
38:07.298,1549.926188
38:07.298,1549.926989
38:07.299,1549.926188
38:07.303,1549.926188
38:07.307,1549.926989
38:07.312,1549.926188
38:07.317,1549.926188
38:07.323,1549.926989
38:07.342,1549.926989
38:07.343,1549.927791
38:07.343,1549.926188
38:07.343,1549.926188
38:07.348,1549.926989
38:07.353,1549.925387
38:07.358,1549.926989
38:07.363,1549.926188
38:07.367,1549.926989
38:07.387,1549.926188
38:07.388,1549.926188
38:07.388,1549.927791
38:07.388,1549.926188
38:07.392,1549.926989
38:07.397,1549.926188
38:07.402,1549.925387
38:07.406,1549.926188
38:07.412,1549.926989
