time,CH1
29:58.295,1550.008727
29:58.300,1549.903752
29:58.305,1549.909361
29:58.310,1550.002316
29:58.314,1549.862086
29:58.320,1550.018344
29:58.350,1549.846862
29:58.355,1550.017543
29:58.356,1549.874104
29:58.356,1549.862086
29:58.357,1550.045593
29:58.358,1549.914168
29:58.358,1549.937406
29:58.359,1549.891732
29:58.365,1549.815615
29:58.370,1549.830838
29:58.375,1549.757130
29:58.379,1550.006323
29:58.407,1549.928592
29:58.408,1549.906155
29:58.413,1550.187460
29:58.413,1549.967857
29:58.414,1550.056011
29:58.414,1550.004720
29:58.416,1549.897341
29:58.420,1549.864489
29:58.425,1549.656994
29:58.430,1549.884521
29:58.434,1549.890130
29:58.439,1549.848465
29:58.468,1550.102497
29:58.472,1550.000713
29:58.472,1550.035975
29:58.474,1550.092879
29:58.475,1550.019146
29:58.476,1549.981480
29:58.477,1549.746715
29:58.480,1549.787573
29:58.485,1549.755527
29:58.490,1549.744312
29:58.495,1549.996707
29:58.499,1549.869297
29:58.528,1549.960645
29:58.529,1549.922983
29:58.535,1549.985487
29:58.535,1550.107305
29:58.536,1549.892534
29:58.536,1549.968659
29:58.537,1549.846862
29:58.539,1549.835645
29:58.545,1550.022351
29:58.550,1549.761937
29:58.555,1549.866092
29:58.559,1549.724284
29:58.588,1549.757931
29:58.594,1549.945420
29:58.595,1549.870899
29:58.597,1549.963851
29:58.597,1549.937406
29:58.598,1549.922181
29:58.598,1550.011132
29:58.600,1549.808404
29:58.605,1549.777158
29:58.610,1549.826030
29:58.614,1549.671413
29:58.646,1549.806001
29:58.653,1549.826832
29:58.654,1550.011132
29:58.654,1549.996707
29:58.655,1550.025557
29:58.656,1550.151389
29:58.656,1549.893335
29:58.657,1550.085665
29:58.660,1549.931797
29:58.665,1549.869297
29:58.670,1549.774755
29:58.675,1549.692240
29:58.679,1549.880515
29:58.708,1549.939810
29:58.712,1549.905354
29:58.713,1550.058416
29:58.715,1549.993501
29:58.717,1550.018344
29:58.717,1550.015139
29:58.718,1549.911764
29:58.720,1549.917374
29:58.725,1549.709063
29:58.730,1549.939009
29:58.734,1549.791579
29:58.739,1549.842856
29:58.768,1550.004720
29:58.773,1549.851670
29:58.773,1550.008727
29:58.775,1549.966255
29:58.775,1549.939009
29:58.776,1549.957440
29:58.776,1549.774755
29:58.780,1549.975069
29:58.784,1549.885322
29:58.789,1549.816416
29:58.795,1550.023153
29:58.799,1549.844458
29:58.848,1549.860483
29:58.853,1549.918175
29:58.854,1549.854073
29:58.855,1549.955036
29:58.855,1549.766743
29:58.856,1549.895739
29:58.857,1550.056813
29:58.857,1550.066430
29:58.857,1550.064026
29:58.858,1549.925387
29:58.858,1549.935804
29:58.859,1549.826030
29:58.865,1549.828434
29:58.870,1549.890931
29:58.874,1549.731494
29:58.880,1549.925387
29:58.909,1549.787573
29:58.916,1549.925387
29:58.916,1550.164214
29:58.918,1549.965453
29:58.918,1550.003919
29:58.919,1550.012734
29:58.919,1549.850868
29:58.920,1549.854875
29:58.925,1549.736300
29:58.930,1549.904553
29:58.934,1549.824428
29:58.940,1549.737102
29:58.969,1549.737102
29:58.975,1549.938208
29:58.975,1550.017543
29:58.976,1550.061621
29:58.976,1550.044791
29:58.977,1550.052004
29:58.977,1549.820422
29:58.980,1549.973467
29:58.985,1549.923784
29:58.990,1549.910963
29:58.995,1549.882117
29:58.999,1549.854875
29:59.026,1549.998309
29:59.032,1549.949426
29:59.032,1550.003118
29:59.033,1550.024756
29:59.034,1549.842055
29:59.034,1549.988693
29:59.035,1549.926989
29:59.040,1549.902950
29:59.045,1550.132954
29:59.049,1550.132954
29:59.054,1549.881316
29:59.088,1549.803597
29:59.093,1549.869297
29:59.093,1549.954234
29:59.094,1549.879713
29:59.094,1549.999111
29:59.095,1549.923784
29:59.096,1549.949426
29:59.096,1550.027961
29:59.099,1549.942214
29:59.105,1549.906957
29:59.110,1549.843657
29:59.115,1549.752323
29:59.120,1549.804398
29:59.147,1549.767545
29:59.152,1549.986289
29:59.153,1549.820422
29:59.157,1549.855676
29:59.157,1550.061621
29:59.158,1549.830037
29:59.158,1550.056011
29:59.160,1549.995104
29:59.164,1549.960645
29:59.169,1549.776357
29:59.174,1549.651387
29:59.179,1549.946221
29:59.211,1549.842856
29:59.215,1549.824428
29:59.216,1549.986289
29:59.216,1549.828434
29:59.217,1549.832440
29:59.217,1549.997508
29:59.218,1549.985487
29:59.220,1549.965453
29:59.224,1549.722682
29:59.230,1549.949426
29:59.234,1549.932598
29:59.239,1550.001515
29:59.267,1550.060019
29:59.272,1549.798790
29:59.272,1549.914168
29:59.274,1549.798790
29:59.276,1549.868496
29:59.276,1549.951029
29:59.277,1549.828434
29:59.280,1549.930996
29:59.285,1549.896540
29:59.289,1549.974268
29:59.294,1550.085665
29:59.299,1549.943016
29:59.327,1549.975871
29:59.332,1549.906957
29:59.334,1549.803597
29:59.335,1549.882918
29:59.335,1549.760334
29:59.335,1549.893335
29:59.336,1549.897341
29:59.339,1549.999111
29:59.345,1550.109710
29:59.350,1549.999111
29:59.355,1550.025557
29:59.359,1549.973467
29:59.387,1549.999111
29:59.392,1549.913367
29:59.392,1549.691439
29:59.392,1549.949426
29:59.393,1549.769948
29:59.395,1549.924585
29:59.396,1549.956638
29:59.400,1549.819621
29:59.404,1549.949426
29:59.409,1549.988693
29:59.414,1549.931797
29:59.444,1549.994302
29:59.449,1549.846061
29:59.450,1549.890130
29:59.450,1549.815615
29:59.451,1549.752323
29:59.452,1549.933400
29:59.452,1549.720278
29:59.455,1549.811609
29:59.460,1549.819621
29:59.465,1549.914168
29:59.470,1549.979878
29:59.474,1549.882117
29:59.501,1550.061621
29:59.507,1549.884521
29:59.508,1549.965453
29:59.508,1549.929393
29:59.509,1549.839651
29:59.509,1549.842856
29:59.510,1549.672214
29:59.515,1549.726687
29:59.520,1549.910963
29:59.524,1549.758732
29:59.530,1549.942214
29:59.534,1549.924585
29:59.561,1549.965453
29:59.563,1550.178642
29:59.569,1550.178642
29:59.571,1549.917374
29:59.572,1549.870899
29:59.572,1549.842856
29:59.573,1549.773153
29:59.575,1549.734698
29:59.580,1549.838049
29:59.585,1549.798790
29:59.590,1549.938208
29:59.594,1549.968659
29:59.621,1549.858079
29:59.627,1549.956638
29:59.628,1549.858881
29:59.628,1549.943817
29:59.628,1549.958241
29:59.630,1549.723483
29:59.630,1549.973467
29:59.635,1549.876508
29:59.640,1549.797188
29:59.644,1549.967857
29:59.650,1549.802796
29:59.654,1549.947824
29:59.682,1549.874906
29:59.688,1549.783568
29:59.689,1550.031167
29:59.689,1549.876508
29:59.690,1549.987891
29:59.690,1549.935002
29:59.691,1549.937406
29:59.694,1549.956638
29:59.699,1549.797188
29:59.704,1549.898944
29:59.709,1549.880515
29:59.742,1549.942214
29:59.749,1549.834043
29:59.750,1549.862887
29:59.750,1550.008727
29:59.751,1549.887726
29:59.752,1550.041585
29:59.752,1550.195475
29:59.753,1550.195475
29:59.755,1549.947824
29:59.760,1549.862086
29:59.764,1549.858881
29:59.770,1549.923784
29:59.774,1549.637770
29:59.802,1549.846862
29:59.809,1549.854875
29:59.809,1549.942214
29:59.810,1550.147381
29:59.810,1550.027160
29:59.811,1550.048798
29:59.811,1549.846862
29:59.815,1549.950228
29:59.819,1549.927791
29:59.824,1549.826832
29:59.830,1549.885322
29:59.834,1549.680224
29:59.862,1549.816416
29:59.868,1549.985487
29:59.868,1549.924585
29:59.869,1550.027160
29:59.869,1549.903752
29:59.870,1549.959042
29:59.870,1550.005522
29:59.875,1549.764340
29:59.880,1549.764340
29:59.885,1549.851670
29:59.890,1549.884521
29:59.894,1549.944618
29:59.925,1549.809205
29:59.932,1549.925387
29:59.932,1549.927791
29:59.933,1549.914970
29:59.933,1549.950228
29:59.934,1549.886925
29:59.934,1549.941413
29:59.935,1549.974268
29:59.939,1549.986289
29:59.944,1550.071239
29:59.950,1549.926188
29:59.955,1549.856477
29:59.960,1549.757130
29:59.988,1549.838850
29:59.994,1549.912566
29:59.996,1549.761135
29:59.996,1549.919777
29:59.997,1549.753124
29:59.997,1549.995104
29:59.998,1550.098489
30:00.000,1550.007125
30:00.004,1550.047195
30:00.009,1549.808404
30:00.014,1549.926188
30:00.020,1549.855676
30:00.049,1549.733897
30:00.055,1549.945420
30:00.056,1549.908559
30:00.056,1549.825229
30:00.057,1549.825229
30:00.057,1550.054408
30:00.058,1550.056011
30:00.060,1550.019947
30:00.065,1549.878912
30:00.070,1550.012734
30:00.074,1549.858881
30:00.079,1550.045593
30:00.108,1549.785971
30:00.113,1549.895739
30:00.113,1549.863688
30:00.114,1549.622550
30:00.115,1549.874104
30:00.116,1549.806001
30:00.117,1549.862086
30:00.120,1549.817217
30:00.125,1549.881316
30:00.130,1549.976672
30:00.135,1549.875707
30:00.139,1549.928592
30:00.167,1550.031167
30:00.173,1549.837247
30:00.175,1549.841254
30:00.176,1549.759533
30:00.177,1549.806802
30:00.178,1549.801995
30:00.178,1549.684230
30:00.180,1549.684230
30:00.184,1549.850067
30:00.189,1549.942214
30:00.194,1550.040784
30:00.225,1549.963851
30:00.229,1549.999111
30:00.230,1549.809205
30:00.230,1549.869297
30:00.232,1549.725085
30:00.232,1549.677020
30:00.233,1549.938208
30:00.235,1549.889329
30:00.240,1549.902950
30:00.245,1550.004720
30:00.249,1549.914970
30:00.254,1550.032770
30:00.285,1549.926989
30:00.292,1549.979076
30:00.292,1550.022351
30:00.293,1550.022351
30:00.293,1549.863688
30:00.294,1549.796386
30:00.294,1549.895739
30:00.294,1549.906155
30:00.300,1549.835645
30:00.305,1549.936605
30:00.310,1549.866893
30:00.314,1549.984686
30:00.343,1549.890130
30:00.348,1549.887726
30:00.348,1549.916572
30:00.350,1549.850868
30:00.350,1549.971864
30:00.351,1549.914970
30:00.351,1549.759533
30:00.354,1549.938208
30:00.360,1549.822826
30:00.364,1549.898143
30:00.370,1549.976672
30:00.374,1549.837247
30:00.405,1550.089673
30:00.411,1549.861284
30:00.412,1550.026358
30:00.412,1550.132954
30:00.413,1549.870899
30:00.413,1549.922181
30:00.414,1549.934201
30:00.414,1549.894937
30:00.419,1549.826832
30:00.424,1549.790778
30:00.430,1549.970261
30:00.434,1549.977474
30:00.464,1550.052805
30:00.469,1550.027160
30:00.469,1549.954234
30:00.469,1549.971063
30:00.470,1549.840452
30:00.470,1549.965453
30:00.471,1549.924585
30:00.475,1549.721079
30:00.479,1549.890130
30:00.484,1549.749919
30:00.489,1549.749919
30:00.495,1550.027160
30:00.522,1549.848465
30:00.528,1550.030365
30:00.530,1549.910162
30:00.530,1549.922983
30:00.531,1549.988693
30:00.532,1549.861284
30:00.532,1549.880515
30:00.535,1549.762738
30:00.540,1549.837247
30:00.545,1549.967857
30:00.550,1549.914168
30:00.554,1549.873303
30:00.584,1549.775556
30:00.584,1549.916572
30:00.590,1549.957440
30:00.591,1549.913367
30:00.591,1550.064026
30:00.592,1549.851670
30:00.592,1549.890931
30:00.595,1549.945420
30:00.600,1549.825229
30:00.605,1549.900546
30:00.610,1549.669010
30:00.614,1549.785971
30:00.642,1549.723483
30:00.648,1549.666607
30:00.649,1549.666607
30:00.650,1549.959042
30:00.651,1549.995104
30:00.651,1549.985487
30:00.653,1549.933400
30:00.655,1549.919777
30:00.660,1549.870098
30:00.665,1549.846061
30:00.670,1549.810808
30:00.674,1549.723483
30:00.702,1550.011132
30:00.707,1549.957440
30:00.707,1549.996707
30:00.709,1550.076048
30:00.709,1549.954234
30:00.710,1549.930195
30:00.710,1549.936605
30:00.714,1550.096085
30:00.719,1549.837247
30:00.725,1549.808404
30:00.730,1549.894937
30:00.734,1549.725886
30:00.762,1549.922983
30:00.767,1550.025557
30:00.768,1549.903752
30:00.770,1549.979878
30:00.771,1549.886123
30:00.771,1549.890130
30:00.772,1550.046394
30:00.774,1549.875707
30:00.780,1549.981480
30:00.785,1549.845260
30:00.790,1549.862887
30:00.823,1549.936605
30:00.828,1549.820422
30:00.829,1549.914168
30:00.829,1549.801995
30:00.830,1549.948625
30:00.830,1549.823627
30:00.831,1549.914970
30:00.831,1550.173031
30:00.835,1549.920579
30:00.839,1550.015139
30:00.845,1549.930996
30:00.849,1549.906155
30:00.855,1549.906957
30:00.885,1549.823627
30:00.893,1549.864489
30:00.893,1549.898143
30:00.894,1549.815615
30:00.894,1549.878111
30:00.895,1549.797188
30:00.895,1549.971864
30:00.895,1550.011933
30:00.900,1549.890130
30:00.905,1550.009529
30:00.910,1549.800392
30:00.914,1549.986289
30:00.947,1549.966255
30:00.952,1549.859682
30:00.952,1549.926989
30:00.952,1549.771550
30:00.953,1549.904553
30:00.953,1550.011933
30:00.954,1550.090474
30:00.955,1549.955837
30:00.960,1549.997508
30:00.964,1549.967056
30:00.969,1549.945420
30:00.975,1549.820422
30:00.979,1549.999111
30:01.009,1549.784369
30:01.016,1549.870098
30:01.017,1549.932598
30:01.017,1549.858079
30:01.018,1550.020748
30:01.018,1549.743510
30:01.019,1550.027160
30:01.019,1550.007926
30:01.025,1549.920579
30:01.030,1550.030365
30:01.034,1549.995104
30:01.040,1549.995104
30:01.069,1549.907758
30:01.075,1549.820422
30:01.077,1549.783568
30:01.077,1549.677020
30:01.078,1549.741107
30:01.079,1549.904553
30:01.079,1549.716273
30:01.079,1549.991898
30:01.084,1549.875707
30:01.089,1549.988693
30:01.095,1550.088871
30:01.100,1549.858881
30:01.159,1549.888527
30:01.163,1549.630560
30:01.164,1549.720278
30:01.164,1549.662601
30:01.165,1549.791579
30:01.166,1549.911764
30:01.166,1549.854073
30:01.167,1549.921380
30:01.168,1549.956638
30:01.170,1549.939810
30:01.170,1549.926188
30:01.171,1549.862086
30:01.173,1549.846862
30:01.173,1549.790778
30:01.175,1549.871701
30:01.180,1550.035975
30:01.185,1549.741107
30:01.189,1549.904553
30:01.220,1549.939810
30:01.226,1549.801995
30:01.228,1549.959844
30:01.228,1549.812410
30:01.229,1550.016741
30:01.229,1549.912566
30:01.229,1549.979076
30:01.230,1550.148985
30:01.234,1549.909361
30:01.239,1549.934201
30:01.245,1549.987090
30:01.250,1549.886123
30:01.254,1549.824428
30:01.285,1549.752323
30:01.291,1549.895739
30:01.291,1550.003919
30:01.292,1549.944618
30:01.292,1550.144175
30:01.293,1550.139366
30:01.293,1550.089673
30:01.295,1550.068033
30:01.300,1550.038380
30:01.305,1549.976672
30:01.309,1549.688235
30:01.314,1549.852471
30:01.344,1549.833241
30:01.349,1549.913367
30:01.350,1550.055210
30:01.350,1549.910162
30:01.351,1550.039181
30:01.351,1550.043990
30:01.352,1549.999111
30:01.354,1550.080856
30:01.359,1549.872502
30:01.364,1549.892534
30:01.370,1549.797188
30:01.401,1549.726687
30:01.405,1549.951830
30:01.407,1549.870098
30:01.407,1549.889329
30:01.408,1549.918175
30:01.408,1549.861284
30:01.410,1549.996707
30:01.410,1549.901348
30:01.414,1549.951830
30:01.420,1549.896540
30:01.424,1549.861284
30:01.430,1549.961446
30:01.458,1549.854875
30:01.465,1550.008727
30:01.466,1549.833241
30:01.466,1549.867694
30:01.467,1549.900546
30:01.467,1549.792380
30:01.468,1550.018344
30:01.469,1550.019146
30:01.474,1549.927791
30:01.480,1550.020748
30:01.485,1549.851670
30:01.489,1549.924585
30:01.520,1549.935002
30:01.525,1549.738704
30:01.526,1549.815615
30:01.526,1549.679423
30:01.527,1549.842856
30:01.527,1549.914970
30:01.528,1549.933400
30:01.529,1550.086467
30:01.534,1549.900546
30:01.540,1549.983885
30:01.544,1549.965453
30:01.549,1550.075246
30:01.577,1550.015139
30:01.583,1549.835645
30:01.584,1549.930195
30:01.585,1549.881316
30:01.585,1549.916572
30:01.586,1550.047195
30:01.586,1549.926188
30:01.590,1549.945420
30:01.594,1549.987891
30:01.599,1549.880515
30:01.604,1550.001515
30:01.637,1549.831639
30:01.643,1550.031968
30:01.643,1549.856477
30:01.644,1549.850067
30:01.644,1550.064026
30:01.645,1549.843657
30:01.646,1549.995104
30:01.646,1549.940612
30:01.649,1549.930195
30:01.655,1549.891732
30:01.660,1549.832440
30:01.665,1550.023954
30:01.694,1549.916572
30:01.699,1549.846061
30:01.700,1549.973467
30:01.700,1549.890931
30:01.701,1549.938208
30:01.702,1549.999111
30:01.703,1549.875707
30:01.705,1549.957440
30:01.710,1549.699450
30:01.714,1549.919777
30:01.719,1549.967857
30:01.724,1549.880515
30:01.751,1550.020748
30:01.758,1549.945420
30:01.758,1550.064026
30:01.759,1549.930195
30:01.759,1549.875707
30:01.760,1549.939810
30:01.760,1549.752323
30:01.765,1549.955837
30:01.770,1549.854073
30:01.775,1549.886925
30:01.779,1550.014337
30:01.811,1549.828434
30:01.816,1549.906957
30:01.816,1550.068033
30:01.817,1549.866893
30:01.817,1549.876508
30:01.818,1549.747516
30:01.818,1549.914168
30:01.819,1549.745914
30:01.824,1549.730693
30:01.830,1549.882117
30:01.834,1549.745914
30:01.839,1550.045593
30:01.868,1549.864489
30:01.873,1549.929393
30:01.874,1549.985487
30:01.875,1549.835645
30:01.877,1549.990296
30:01.878,1550.009529
30:01.878,1549.940612
30:01.879,1549.963049
30:01.884,1549.847663
30:01.890,1549.886925
30:01.895,1549.880515
30:01.899,1549.750721
30:01.928,1549.941413
30:01.933,1549.721079
30:01.934,1549.953433
30:01.934,1549.898944
30:01.936,1549.973467
30:01.936,1550.146580
30:01.937,1549.870899
30:01.940,1549.915771
30:01.945,1549.782766
30:01.950,1549.923784
30:01.954,1549.840452
30:01.959,1549.782766
30:01.986,1549.815615
30:01.992,1549.830037
30:01.993,1549.874104
30:01.993,1550.076849
30:01.994,1549.995905
30:01.995,1549.983885
30:01.995,1549.991898
30:02.000,1549.857278
30:02.004,1549.796386
30:02.010,1549.587307
30:02.014,1549.858881
30:02.044,1549.785170
30:02.050,1549.869297
30:02.050,1549.985487
30:02.052,1549.865291
30:02.052,1550.069636
30:02.053,1549.976672
30:02.053,1550.039983
30:02.055,1549.905354
30:02.060,1549.761937
30:02.065,1549.930195
30:02.070,1549.935804
30:02.074,1549.830037
30:02.102,1550.011933
30:02.107,1549.846862
30:02.108,1549.879713
30:02.108,1549.906957
30:02.109,1549.859682
30:02.109,1549.955036
30:02.110,1549.761937
30:02.115,1549.761937
30:02.120,1550.083261
30:02.125,1550.079254
30:02.130,1550.022351
30:02.134,1549.869297
30:02.162,1549.938208
30:02.167,1549.782766
30:02.167,1549.801193
30:02.168,1549.859682
30:02.172,1549.982282
30:02.173,1549.911764
30:02.174,1549.978275
30:02.175,1550.186658
30:02.179,1550.163412
30:02.185,1550.163412
30:02.189,1550.019146
30:02.219,1549.905354
30:02.225,1549.739505
30:02.226,1549.790778
30:02.227,1549.669010
30:02.227,1549.896540
30:02.228,1549.781965
30:02.228,1549.881316
30:02.229,1550.113718
30:02.234,1549.972665
30:02.239,1550.034373
30:02.244,1550.007926
30:02.250,1549.980679
30:02.278,1549.852471
30:02.284,1549.739505
30:02.285,1549.912566
30:02.286,1549.886925
30:02.286,1549.887726
30:02.287,1549.952632
30:02.287,1549.952632
30:02.290,1550.012734
30:02.295,1549.965453
30:02.300,1550.027961
30:02.305,1550.005522
30:02.309,1549.765942
30:02.337,1549.938208
30:02.344,1549.832440
30:02.344,1549.920579
30:02.346,1549.954234
30:02.346,1549.691439
30:02.347,1549.826030
30:02.347,1549.789977
30:02.350,1549.870899
30:02.354,1550.025557
30:02.360,1549.872502
30:02.365,1549.979878
30:02.369,1549.911764
30:02.398,1549.947824
30:02.404,1550.077651
30:02.404,1549.954234
30:02.405,1549.850868
30:02.405,1549.780363
30:02.405,1549.823627
30:02.406,1549.898143
30:02.410,1549.807603
30:02.414,1550.007926
30:02.419,1549.938208
30:02.424,1549.889329
30:02.429,1549.990296
30:02.457,1549.922181
30:02.463,1549.987891
30:02.465,1549.846862
30:02.466,1549.690638
30:02.466,1549.648183
30:02.467,1549.607332
30:02.467,1549.607332
30:02.469,1549.832440
30:02.474,1549.975871
30:02.480,1550.031167
30:02.484,1549.909361
30:02.515,1549.999912
30:02.521,1550.002316
30:02.521,1549.882918
30:02.523,1549.882117
30:02.523,1549.689837
30:02.524,1549.835645
30:02.524,1549.874104
30:02.525,1549.913367
30:02.529,1549.961446
30:02.534,1549.817217
30:02.540,1549.951830
30:02.544,1549.855676
30:02.572,1550.033571
30:02.577,1549.971063
30:02.578,1549.803597
30:02.578,1549.905354
30:02.579,1549.797188
30:02.579,1549.886123
30:02.580,1549.916572
30:02.585,1549.815615
30:02.590,1549.901348
30:02.595,1549.846061
30:02.600,1549.803597
30:02.604,1550.047195
30:02.636,1549.904553
30:02.641,1550.001515
30:02.642,1549.901348
30:02.642,1549.922181
30:02.642,1550.040784
30:02.644,1549.866092
30:02.645,1549.946221
30:02.646,1549.778761
30:02.649,1549.830037
30:02.654,1549.801193
30:02.660,1549.779562
30:02.665,1549.996707
30:02.693,1549.906957
30:02.698,1550.128946
30:02.698,1550.113718
30:02.699,1550.049600
30:02.699,1550.030365
30:02.700,1549.926989
30:02.700,1549.916572
30:02.705,1549.959844
30:02.710,1549.683429
30:02.714,1549.896540
30:02.719,1549.828434
30:02.750,1549.935804
30:02.756,1550.120931
30:02.758,1549.891732
30:02.759,1550.039181
30:02.759,1549.867694
30:02.760,1549.965453
30:02.760,1549.964652
30:02.761,1549.845260
30:02.765,1549.857278
30:02.770,1549.761937
30:02.774,1549.904553
30:02.780,1549.987090
30:02.784,1549.943016
30:02.813,1549.843657
30:02.818,1549.891732
30:02.819,1549.990296
30:02.819,1549.999912
30:02.820,1549.865291
30:02.821,1550.100092
30:02.821,1549.861284
30:02.824,1549.884521
30:02.830,1549.987090
30:02.834,1549.798790
30:02.840,1549.840452
30:02.844,1549.613739
30:02.877,1549.910162
30:02.882,1549.889329
30:02.882,1549.844458
30:02.882,1550.060019
30:02.883,1549.963851
30:02.883,1550.017543
30:02.883,1550.003118
30:02.885,1549.866893
30:02.890,1549.826030
30:02.895,1549.627356
30:02.900,1549.626555
30:02.905,1549.793983
30:02.909,1549.661800
30:02.938,1549.940612
30:02.945,1549.878111
30:02.945,1550.010330
30:02.946,1550.149786
30:02.946,1550.017543
30:02.946,1550.064026
30:02.947,1550.064026
30:02.950,1549.777158
30:02.954,1549.737903
30:02.959,1549.690638
30:02.964,1549.789176
30:02.970,1549.782766
30:02.998,1549.886925
30:03.004,1550.008727
30:03.005,1549.983885
30:03.006,1550.054408
30:03.006,1549.964652
30:03.006,1549.890931
30:03.006,1550.015940
30:03.010,1549.894136
30:03.015,1549.975871
30:03.020,1549.746715
30:03.025,1549.860483
30:03.029,1549.954234
30:03.057,1549.844458
30:03.064,1549.959844
30:03.065,1549.815615
30:03.066,1550.048798
30:03.066,1549.880515
30:03.066,1549.959042
30:03.068,1550.078452
30:03.070,1549.809205
30:03.074,1549.822024
30:03.079,1549.989494
30:03.085,1549.797989
30:03.089,1549.860483
30:03.120,1549.851670
30:03.125,1549.889329
30:03.126,1549.941413
30:03.126,1549.757130
30:03.127,1549.757130
30:03.127,1549.970261
30:03.128,1549.989494
30:03.130,1549.996707
30:03.134,1549.918175
30:03.140,1549.937406
30:03.145,1549.759533
30:03.149,1549.880515
30:03.179,1549.801995
30:03.186,1549.821223
30:03.188,1549.894136
30:03.189,1549.813211
30:03.189,1549.969460
30:03.190,1550.044791
30:03.190,1549.846862
30:03.191,1549.973467
30:03.194,1549.834043
30:03.199,1549.857278
30:03.204,1549.852471
30:03.209,1549.730693
30:03.237,1549.966255
30:03.242,1549.694644
30:03.242,1549.870098
30:03.243,1549.993501
30:03.243,1549.930996
30:03.244,1549.918976
30:03.244,1549.955837
30:03.249,1549.988693
30:03.255,1549.859682
30:03.260,1549.821223
30:03.265,1549.897341
30:03.269,1549.846862
30:03.299,1549.800392
30:03.305,1549.782766
30:03.305,1549.841254
30:03.306,1549.999912
30:03.306,1549.811609
30:03.307,1550.040784
30:03.308,1550.005522
30:03.310,1549.875707
30:03.314,1550.097688
30:03.320,1549.898944
30:03.325,1550.035975
30:03.329,1549.958241
30:03.361,1549.661800
30:03.366,1549.833241
30:03.366,1549.737903
30:03.367,1549.834043
30:03.368,1549.936605
30:03.368,1549.911764
30:03.369,1549.955036
30:03.370,1549.859682
30:03.374,1550.002316
30:03.380,1550.092077
30:03.384,1549.879713
30:03.390,1549.795585
30:03.418,1549.714671
30:03.424,1549.808404
30:03.425,1549.765141
30:03.425,1549.837247
30:03.426,1550.015139
30:03.426,1549.800392
30:03.427,1549.939009
30:03.429,1550.031968
30:03.435,1549.931797
30:03.440,1549.956638
30:03.445,1549.680224
30:03.449,1549.859682
30:03.478,1549.874104
30:03.483,1549.788375
30:03.483,1549.957440
30:03.484,1549.864489
30:03.484,1549.878111
30:03.485,1549.897341
30:03.485,1549.819621
30:03.489,1549.923784
30:03.494,1549.964652
30:03.499,1549.858079
30:03.504,1549.813211
30:03.536,1549.757130
30:03.541,1549.903752
30:03.541,1549.795585
30:03.542,1549.924585
30:03.543,1549.900546
30:03.544,1549.747516
30:03.544,1549.951830
30:03.546,1549.848465
30:03.550,1550.117725
30:03.555,1549.920579
30:03.560,1549.938208
30:03.564,1550.128145
30:03.592,1550.015139
30:03.593,1550.060820
30:03.600,1550.076849
30:03.600,1549.834043
30:03.600,1549.818820
30:03.602,1549.713068
30:03.602,1549.701853
30:03.605,1549.816416
30:03.610,1549.699450
30:03.614,1549.978275
30:03.620,1549.885322
30:03.624,1550.080055
30:03.651,1550.143374
30:03.655,1549.997508
30:03.658,1549.988693
30:03.658,1549.764340
30:03.659,1549.887726
30:03.659,1549.777158
30:03.661,1549.956638
30:03.664,1549.799591
30:03.669,1549.811609
30:03.674,1550.014337
30:03.679,1550.100092
30:03.707,1550.017543
30:03.712,1550.121733
30:03.712,1549.894937
30:03.713,1549.823627
30:03.713,1549.852471
30:03.715,1549.797989
30:03.715,1550.015940
30:03.720,1549.773153
30:03.725,1549.939009
30:03.729,1549.783568
30:03.735,1549.772351
30:03.739,1549.956638
30:03.772,1549.975069
30:03.777,1550.084062
30:03.777,1550.006323
30:03.778,1549.897341
30:03.778,1549.883720
30:03.779,1549.774755
30:03.779,1549.836446
30:03.780,1549.842856
30:03.784,1549.717875
30:03.790,1549.886123
30:03.794,1549.856477
30:03.799,1550.050401
30:03.829,1550.048798
30:03.835,1549.995905
30:03.835,1550.092879
30:03.836,1549.826030
30:03.837,1549.952632
30:03.838,1549.906155
30:03.838,1549.861284
30:03.840,1549.816416
30:03.844,1549.752323
30:03.849,1549.910162
30:03.855,1550.009529
30:03.859,1550.022351
30:03.888,1550.142572
30:03.894,1549.922181
30:03.894,1549.953433
30:03.896,1549.967056
30:03.896,1549.913367
30:03.897,1549.908559
30:03.897,1549.700251
30:03.900,1549.890130
30:03.905,1549.846862
30:03.910,1549.884521
30:03.914,1550.054408
30:03.919,1549.921380
30:03.949,1549.999111
30:03.954,1549.989494
30:03.954,1549.939810
30:03.955,1550.087268
30:03.956,1549.881316
30:03.956,1549.919777
30:03.957,1549.713068
30:03.960,1549.718676
30:03.965,1549.718676
30:03.970,1549.871701
30:03.975,1549.936605
30:03.979,1550.014337
30:04.011,1549.939009
30:04.016,1549.957440
30:04.017,1549.921380
30:04.017,1549.997508
30:04.018,1550.008727
30:04.018,1549.798790
30:04.019,1549.987090
30:04.019,1549.890130
30:04.025,1550.010330
30:04.030,1549.900546
30:04.035,1549.886123
30:04.039,1549.967857
30:04.071,1549.730693
30:04.077,1549.999912
30:04.078,1549.902149
30:04.078,1549.991097
30:04.078,1550.015139
30:04.079,1549.993501
30:04.079,1550.011132
30:04.079,1549.988693
30:04.085,1549.879713
30:04.089,1549.910162
30:04.095,1549.802796
30:04.099,1549.925387
30:04.129,1549.940612
30:04.135,1549.873303
30:04.136,1550.136160
30:04.136,1549.918175
